logTime,정읍시_장명(배) 유출유량 적산차,정읍시_장명(배) 1소블록 유량적산차,정읍시_장명(배) 2소블록 유량적산차,정읍시_장명(배) 3소블록 유량적산차,정읍시_장명(배) 5소블록 유량적산차,정읍시_장명(배) 6소블록 유량적산차,정읍시_상동(가) 유출유량 적산차,hour,weekday,is_weekend,is_holiday,대광_구간사용량(㎥),시기동_구간사용량(㎥),영창파크_구간사용량(㎥),우미_구간사용량(㎥),상동휴먼_구간사용량(㎥)
2025-01-13 09:00:00,500.0,26.0,17.0,198.0,88.0,46.0,60.0,9,0,False,False,19.8,0.0,1066.4379310344827,0.0,31.8
2025-01-13 10:00:00,472.0,26.0,20.0,236.0,110.0,79.0,103.0,10,0,False,False,48.23,54.8,1076.5944827586206,29.6,8.5
2025-01-13 11:00:00,434.0,22.0,19.0,153.0,100.0,79.0,57.0,11,0,False,False,0.18,13.9,1086.7510344827585,0.0,0.0
2025-01-13 12:00:00,506.0,21.0,15.0,99.0,99.0,95.0,102.0,12,0,False,False,0.01,0.0,1096.9075862068967,29.0,0.0
2025-01-13 13:00:00,480.0,23.0,16.0,101.0,112.0,35.0,39.0,13,0,False,False,0.01,0.0,1107.0641379310346,0.0,9.5
2025-01-13 14:00:00,456.0,28.0,16.0,151.0,105.0,34.0,49.0,14,0,False,False,0.02,0.0,1117.2206896551725,29.5,31.9
2025-01-13 15:00:00,408.0,43.0,13.0,101.0,88.0,20.0,44.0,15,0,False,False,0.0,0.0,1127.3772413793104,0.0,9.0
2025-01-13 16:00:00,328.0,20.0,11.0,112.0,74.0,17.0,100.0,16,0,False,False,0.0,0.0,1137.5337931034483,27.8,0.0
2025-01-13 17:00:00,336.0,22.0,13.0,119.0,71.0,110.0,60.0,17,0,False,False,29.01,0.0,1147.6903448275862,0.0,0.0
2025-01-13 18:00:00,326.0,26.0,14.0,192.0,75.0,50.0,56.0,18,0,False,False,36.34,0.0,1157.846896551724,30.9,0.0
2025-01-13 19:00:00,354.0,40.0,13.0,188.0,45.0,97.0,57.0,19,0,False,False,0.0,64.3,1168.0034482758622,6.8,16.4
2025-01-13 20:00:00,490.0,38.0,13.0,206.0,55.0,47.0,71.0,20,0,False,False,0.19,11.6,1178.16,23.8,31.7
2025-01-13 21:00:00,466.0,35.0,11.0,162.0,81.0,46.0,104.0,21,0,False,False,5.13,0.0,1188.316551724138,30.1,7.0
2025-01-13 22:00:00,464.0,33.0,10.0,192.0,83.0,126.0,59.0,22,0,False,False,65.27,0.0,1198.4731034482759,0.0,0.0
2025-01-13 23:00:00,464.0,33.0,9.0,172.0,58.0,34.0,13.0,23,0,False,False,6.62,0.0,1208.6296551724138,30.2,0.0
2025-01-14 00:00:00,484.0,32.0,7.0,139.0,56.0,15.0,68.0,0,1,False,False,0.0,0.0,1218.7862068965517,0.0,18.0
2025-01-14 01:00:00,482.0,31.0,7.0,116.0,28.0,66.0,50.0,1,1,False,False,0.0,63.8,1228.9427586206896,27.1,20.4
2025-01-14 02:00:00,474.0,30.0,6.0,75.0,26.0,11.0,62.0,2,1,False,False,0.0,1.7,1239.0993103448277,0.0,0.0
2025-01-14 03:00:00,422.0,31.0,5.0,46.0,23.0,15.0,50.0,3,1,False,False,0.0,0.0,1249.2558620689656,0.0,0.0
2025-01-14 04:00:00,442.0,31.0,6.0,29.0,23.0,101.0,0.0,4,1,False,False,0.0,0.0,1259.4124137931035,0.0,0.0
2025-01-14 05:00:00,372.0,31.0,6.0,39.0,24.0,8.0,41.0,5,1,False,False,0.0,0.0,1269.5689655172414,0.0,0.0
2025-01-14 06:00:00,396.0,32.0,9.0,45.0,53.0,9.0,77.0,6,1,False,False,0.0,0.0,1279.7255172413793,0.0,0.0
2025-01-14 07:00:00,408.0,35.0,12.0,80.0,94.0,21.0,56.0,7,1,False,False,0.01,0.0,1289.8820689655172,29.0,0.0
2025-01-14 08:00:00,412.0,37.0,14.0,154.0,136.0,42.0,38.0,8,1,False,False,0.0,0.0,1300.038620689655,0.0,3.4
2025-01-14 09:00:00,456.0,44.0,17.0,222.0,142.0,83.0,55.0,9,1,False,False,63.54,0.0,1310.1951724137932,31.2,31.7
2025-01-14 10:00:00,440.0,42.0,17.0,180.0,83.0,102.0,65.0,10,1,False,False,8.03,0.0,1320.3517241379311,0.0,15.9
2025-01-14 11:00:00,292.0,41.0,17.0,99.0,38.0,22.0,104.0,11,1,False,False,0.0,0.0,1330.508275862069,28.8,0.0
2025-01-14 12:00:00,284.0,40.0,14.0,68.0,36.0,57.0,57.0,12,1,False,False,0.01,38.0,1340.664827586207,0.0,0.0
2025-01-14 13:00:00,360.0,43.0,16.0,101.0,37.0,80.0,46.0,13,1,False,False,0.01,30.2,1350.8213793103448,28.6,1.2
2025-01-14 14:00:00,392.0,40.0,14.0,125.0,76.0,25.0,54.0,14,1,False,False,0.0,0.0,1360.9779310344827,0.0,31.9
2025-01-14 15:00:00,416.0,40.0,13.0,153.0,52.0,113.0,61.0,15,1,False,False,0.0,0.0,1371.1344827586208,28.6,9.9
2025-01-14 16:00:00,406.0,39.0,12.0,116.0,34.0,37.0,100.0,16,1,False,False,0.02,0.0,1381.2910344827587,0.0,0.0
2025-01-14 17:00:00,402.0,39.0,12.0,169.0,38.0,20.0,58.0,17,1,False,False,51.39,0.0,1391.4475862068966,28.6,0.0
2025-01-14 18:00:00,432.0,44.0,14.0,171.0,48.0,42.0,54.0,18,1,False,False,19.99,0.0,1401.6041379310345,0.0,0.0
2025-01-14 19:00:00,432.0,38.0,13.0,169.0,60.0,39.0,44.0,19,1,False,False,0.0,0.0,1411.7606896551724,32.7,25.1
2025-01-14 20:00:00,460.0,38.0,12.0,177.0,93.0,71.0,56.0,20,1,False,False,0.0,49.9,1421.9172413793103,12.4,31.8
2025-01-14 21:00:00,492.0,38.0,11.0,173.0,77.0,103.0,103.0,21,1,False,False,0.01,27.9,1432.0737931034482,19.1,0.3
2025-01-14 22:00:00,484.0,34.0,10.0,241.0,76.0,36.0,98.0,22,1,False,False,40.3,0.0,1442.2303448275864,30.5,0.0
2025-01-14 23:00:00,472.0,35.0,8.0,143.0,72.0,26.0,0.0,23,1,False,False,36.43,0.0,1452.3868965517242,0.0,2.6
2025-01-15 00:00:00,494.0,34.0,9.0,173.0,103.0,14.0,43.0,0,2,False,False,0.0,0.0,1462.5434482758621,28.2,31.8
2025-01-15 01:00:00,490.0,32.0,8.0,82.0,112.0,82.0,50.0,1,2,False,False,0.0,0.0,1472.7,0.0,8.1
2025-01-15 02:00:00,492.0,32.0,7.0,109.0,93.0,44.0,50.0,2,2,False,False,0.0,0.0,19.2,0.0,0.0
2025-01-15 03:00:00,484.0,31.0,6.0,77.0,85.0,9.0,71.0,3,2,False,False,0.18,0.0,19.3,0.0,0.0
2025-01-15 04:00:00,504.0,32.0,7.0,36.0,79.0,9.0,0.0,4,2,False,False,0.0,0.0,19.5,0.0,0.0
2025-01-15 05:00:00,488.0,32.0,7.0,40.0,38.0,17.0,33.0,5,2,False,False,0.0,0.0,19.6,15.1,0.0
2025-01-15 06:00:00,512.0,34.0,8.0,59.0,29.0,24.0,52.0,6,2,False,False,0.0,0.0,19.7,11.5,0.0
2025-01-15 07:00:00,460.0,38.0,15.0,66.0,75.0,20.0,84.0,7,2,False,False,0.01,0.0,28.416216216216217,0.0,0.0
2025-01-15 08:00:00,380.0,41.0,15.0,124.0,44.0,63.0,59.0,8,2,False,False,0.0,65.1,37.13243243243244,31.1,7.9
2025-01-15 09:00:00,368.0,44.0,20.0,219.0,89.0,106.0,31.0,9,2,False,False,50.83,9.8,45.84864864864865,5.8,31.8
2025-01-15 10:00:00,426.0,43.0,16.0,189.0,87.0,46.0,61.0,10,2,False,False,18.12,0.0,54.56486486486487,23.9,13.8
2025-01-15 11:00:00,490.0,43.0,15.0,86.0,61.0,21.0,105.0,11,2,False,False,0.01,0.0,63.28108108108108,0.1,0.0
2025-01-15 12:00:00,472.0,41.0,13.0,108.0,65.0,18.0,58.0,12,2,False,False,0.01,0.0,71.9972972972973,29.6,0.0
2025-01-15 13:00:00,372.0,43.0,15.0,79.0,43.0,53.0,100.0,13,2,False,False,0.0,0.0,80.71351351351352,0.1,0.0
2025-01-15 14:00:00,352.0,40.0,15.0,201.0,37.0,117.0,0.0,14,2,False,False,0.19,0.0,89.42972972972974,28.5,24.5
2025-01-15 15:00:00,422.0,40.0,12.0,112.0,35.0,34.0,48.0,15,2,False,False,0.0,0.0,98.14594594594595,0.0,23.0
2025-01-15 16:00:00,382.0,40.0,11.0,92.0,68.0,26.0,101.0,16,2,False,False,0.01,14.7,106.86216216216216,28.5,0.0
2025-01-15 17:00:00,340.0,41.0,13.0,165.0,60.0,73.0,60.0,17,2,False,False,31.33,55.2,115.57837837837839,0.0,0.0
2025-01-15 18:00:00,322.0,41.0,13.0,143.0,42.0,24.0,75.0,18,2,False,False,33.18,0.0,124.2945945945946,29.8,0.0
2025-01-15 19:00:00,374.0,40.0,14.0,100.0,38.0,107.0,62.0,19,2,False,False,0.0,0.0,133.01081081081082,0.0,14.8
2025-01-15 20:00:00,452.0,38.0,13.0,225.0,65.0,92.0,33.0,20,2,False,False,0.0,0.0,141.72702702702702,30.6,31.8
2025-01-15 21:00:00,462.0,37.0,10.0,168.0,100.0,39.0,100.0,21,2,False,False,0.57,0.0,150.44324324324324,30.4,13.0
2025-01-15 22:00:00,436.0,34.0,10.0,217.0,68.0,53.0,57.0,22,2,False,False,28.62,40.9,159.15945945945947,0.0,0.0
2025-01-15 23:00:00,438.0,35.0,9.0,239.0,61.0,60.0,76.0,23,2,False,False,57.68,33.9,167.87567567567567,30.2,0.0
2025-01-16 00:00:00,448.0,27.0,7.0,114.0,53.0,119.0,0.0,0,3,False,False,0.0,0.0,176.5918918918919,0.0,0.0
2025-01-16 01:00:00,452.0,13.0,6.0,94.0,51.0,35.0,75.0,1,3,False,False,0.0,0.0,185.30810810810812,0.1,22.8
2025-01-16 02:00:00,452.0,11.0,6.0,100.0,50.0,8.0,50.0,2,3,False,False,0.01,0.0,194.0243243243243,27.1,14.0
2025-01-16 03:00:00,452.0,12.0,5.0,42.0,33.0,6.0,61.0,3,3,False,False,0.0,0.0,202.74054054054054,0.0,0.0
2025-01-16 04:00:00,420.0,11.0,5.0,30.0,22.0,7.0,38.0,4,3,False,False,0.01,0.0,211.45675675675676,0.0,0.0
2025-01-16 05:00:00,316.0,12.0,6.0,32.0,23.0,9.0,0.0,5,3,False,False,0.0,0.0,220.17297297297299,0.0,0.0
2025-01-16 06:00:00,284.0,13.0,7.0,36.0,86.0,10.0,62.0,6,3,False,False,0.0,0.0,228.88918918918918,0.1,0.0
2025-01-16 07:00:00,380.0,14.0,11.0,79.0,120.0,116.0,54.0,7,3,False,False,0.0,0.0,237.6054054054054,29.0,0.0
2025-01-16 08:00:00,438.0,18.0,16.0,80.0,111.0,40.0,98.0,8,3,False,False,0.01,0.0,246.32162162162163,0.0,0.0
2025-01-16 09:00:00,444.0,22.0,18.0,248.0,66.0,47.0,45.0,9,3,False,False,19.62,0.0,255.03783783783783,31.1,26.9
2025-01-16 10:00:00,398.0,22.0,16.0,190.0,42.0,79.0,8.0,10,3,False,False,49.39,58.5,263.75405405405405,0.0,24.6
2025-01-16 11:00:00,356.0,23.0,15.0,157.0,99.0,44.0,99.0,11,3,False,False,0.25,16.0,272.4702702702703,28.7,0.0
2025-01-16 12:00:00,352.0,22.0,19.0,75.0,60.0,127.0,68.0,12,3,False,False,0.01,0.0,281.1864864864865,0.0,0.0
2025-01-16 13:00:00,384.0,21.0,14.0,106.0,44.0,33.0,96.0,13,3,False,False,0.01,0.0,289.9027027027027,29.5,0.0
2025-01-16 14:00:00,386.0,20.0,15.0,132.0,36.0,37.0,56.0,14,3,False,False,0.01,0.0,298.61891891891895,0.0,11.0
2025-01-16 15:00:00,366.0,19.0,11.0,142.0,36.0,16.0,62.0,15,3,False,False,0.0,0.0,307.33513513513515,28.0,31.9
2025-01-16 16:00:00,320.0,19.0,12.0,106.0,40.0,16.0,44.0,16,3,False,False,0.0,0.0,316.05135135135134,0.0,1.9
2025-01-16 17:00:00,302.0,19.0,12.0,137.0,87.0,95.0,102.0,17,3,False,False,36.97,0.0,324.7675675675676,28.9,0.0
2025-01-16 18:00:00,314.0,21.0,13.0,121.0,137.0,63.0,60.0,18,3,False,False,29.19,0.0,333.4837837837838,0.0,0.0
2025-01-16 19:00:00,412.0,20.0,11.0,169.0,106.0,53.0,72.0,19,3,False,False,0.0,14.5,342.2,31.3,7.0
2025-01-16 20:00:00,466.0,18.0,11.0,257.0,82.0,92.0,23.0,20,3,False,False,0.01,60.5,0.0,26.8,31.6
2025-01-16 21:00:00,380.0,15.0,10.0,161.0,84.0,41.0,44.0,21,3,False,False,0.0,0.0,0.0,3.7,18.2
2025-01-16 22:00:00,454.0,16.0,10.0,213.0,106.0,135.0,103.0,22,3,False,False,50.73,0.0,0.0,31.1,0.0
2025-01-16 23:00:00,498.0,15.0,8.0,181.0,54.0,37.0,84.0,23,3,False,False,25.53,0.0,0.0,0.0,0.0
2025-01-17 00:00:00,470.0,13.0,6.0,129.0,29.0,23.0,54.0,0,4,False,False,0.01,0.0,0.0,28.1,6.4
2025-01-17 01:00:00,416.0,12.0,7.0,104.0,33.0,13.0,0.0,1,4,False,False,0.0,0.0,0.0,0.0,31.9
2025-01-17 02:00:00,356.0,12.0,5.0,65.0,37.0,9.0,36.0,2,4,False,False,0.0,0.0,0.0,0.0,0.7
2025-01-17 03:00:00,352.0,11.0,5.0,58.0,23.0,14.0,49.0,3,4,False,False,0.0,2.6,0.0,0.0,0.0
2025-01-17 04:00:00,412.0,11.0,5.0,48.0,22.0,10.0,92.0,4,4,False,False,0.0,61.7,0.0,23.2,0.0
2025-01-17 05:00:00,408.0,11.0,5.0,42.0,23.0,6.0,0.0,5,4,False,False,0.0,0.0,0.0,3.4,0.0
2025-01-17 06:00:00,440.0,14.0,7.0,40.0,28.0,8.0,40.0,6,4,False,False,0.0,0.0,0.0,0.0,0.0
2025-01-17 07:00:00,336.0,14.0,11.0,54.0,77.0,13.0,27.0,7,4,False,False,0.0,0.0,0.0,0.0,0.0
2025-01-17 08:00:00,448.0,19.0,14.0,170.0,135.0,42.0,100.0,8,4,False,False,0.53,0.0,0.0,30.3,0.0
2025-01-17 09:00:00,462.0,25.0,17.0,306.0,157.0,82.0,63.0,9,4,False,False,26.66,0.0,0.0,29.9,30.0
2025-01-17 10:00:00,462.0,23.0,17.0,147.0,85.0,92.0,102.0,10,4,False,False,55.2,0.0,0.0,0.0,21.3
2025-01-17 11:00:00,436.0,22.0,15.0,73.0,92.0,24.0,14.0,11,4,False,False,0.0,0.0,0.0,12.0,0.0
2025-01-17 12:00:00,452.0,22.0,16.0,96.0,87.0,31.0,89.0,12,4,False,False,0.02,0.0,0.0,16.5,0.0
2025-01-17 13:00:00,388.0,21.0,14.0,87.0,71.0,48.0,64.0,13,4,False,False,0.0,21.3,0.0,0.0,0.0
2025-01-17 14:00:00,372.0,21.0,17.0,147.0,78.0,71.0,103.0,14,4,False,False,0.01,48.8,0.0,29.4,22.0
2025-01-17 15:00:00,372.0,20.0,15.0,164.0,93.0,124.0,59.0,15,4,False,False,0.01,0.0,0.0,0.0,21.8
2025-01-17 16:00:00,374.0,20.0,13.5,128.0,64.5,79.0,53.0,16,4,False,False,0.01,0.0,0.0,27.8,0.0
2025-01-17 17:00:00,376.0,20.0,12.0,92.0,36.0,34.0,47.0,17,4,False,False,26.93,0.0,0.0,0.0,0.0
2025-01-17 18:00:00,414.0,23.0,13.0,219.0,41.0,36.0,91.0,18,4,False,False,29.3,0.0,0.0,29.8,0.0
2025-01-17 19:00:00,434.0,21.0,14.0,156.0,45.0,21.0,59.0,19,4,False,False,19.04,0.0,10.475257731958763,0.0,29.9
2025-01-17 20:00:00,432.0,21.0,12.0,189.0,99.0,119.0,102.0,20,4,False,False,0.0,1.8,20.950515463917526,30.3,31.8
2025-01-17 21:00:00,420.0,18.0,10.0,138.0,73.0,133.0,41.0,21,4,False,False,0.01,73.9,31.42577319587629,30.1,0.3
2025-01-17 22:00:00,348.0,14.0,10.0,178.0,35.0,38.0,40.0,22,4,False,False,0.0,0.0,41.90103092783505,0.0,0.0
2025-01-17 23:00:00,348.0,14.0,9.0,198.0,32.0,14.0,53.0,23,4,False,False,63.93,0.0,52.376288659793815,29.3,0.0
2025-01-18 00:00:00,352.0,13.0,8.0,123.0,33.0,11.0,77.0,0,5,True,False,7.88,0.0,62.85154639175258,0.0,12.8
2025-01-18 01:00:00,400.0,12.0,6.0,96.0,82.0,83.0,68.0,1,5,True,False,0.01,0.0,73.32680412371134,0.0,28.1
2025-01-18 02:00:00,404.0,11.0,5.0,87.0,24.0,50.0,0.0,2,5,True,False,0.0,0.0,83.8020618556701,27.3,0.0
2025-01-18 03:00:00,348.0,12.0,5.0,57.0,23.0,17.0,17.0,3,5,True,False,0.0,0.0,94.27731958762887,0.0,0.0
2025-01-18 04:00:00,346.0,11.0,5.0,37.0,24.0,5.0,51.0,4,5,True,False,0.0,0.0,104.75257731958763,0.0,0.0
2025-01-18 05:00:00,338.0,12.0,5.0,32.0,23.0,6.0,91.0,5,5,True,False,0.0,0.0,115.22783505154639,0.0,0.0
2025-01-18 06:00:00,332.0,13.0,6.0,36.0,58.0,7.0,11.0,6,5,True,False,0.0,0.0,125.70309278350516,0.0,0.0
2025-01-18 07:00:00,340.0,14.0,6.0,132.0,91.0,10.0,29.0,7,5,True,False,0.0,0.0,136.17835051546393,21.1,0.0
2025-01-18 08:00:00,492.0,19.0,10.0,105.0,106.0,92.0,45.0,8,5,True,False,0.0,0.0,146.65360824742268,7.8,0.0
2025-01-18 09:00:00,480.0,22.0,11.0,201.0,77.0,102.0,105.0,9,5,True,False,0.0,47.1,157.12886597938146,31.2,30.5
2025-01-18 10:00:00,440.0,32.0,13.0,185.0,88.0,72.0,100.0,10,5,True,False,36.98,27.9,167.6041237113402,0.0,26.0
2025-01-18 11:00:00,408.0,39.0,11.0,175.0,136.0,47.0,63.0,11,5,True,False,36.86,0.0,178.07938144329898,31.1,0.0
2025-01-18 12:00:00,410.0,40.0,12.0,108.0,94.0,33.0,53.0,12,5,True,False,0.0,0.0,188.55463917525773,15.3,0.0
2025-01-18 13:00:00,394.0,41.0,11.0,131.0,93.0,129.0,40.0,13,5,True,False,0.0,0.0,199.0298969072165,14.4,4.4
2025-01-18 14:00:00,452.0,42.0,14.0,238.0,90.0,44.0,103.0,14,5,True,False,0.0,0.0,209.50515463917526,29.3,31.6
2025-01-18 15:00:00,512.0,40.0,9.0,129.0,109.0,89.0,59.0,15,5,True,False,0.01,58.4,219.98041237113404,0.0,13.9
2025-01-18 16:00:00,524.0,42.0,8.0,193.0,139.0,38.0,100.0,16,5,True,False,59.93,14.2,230.45567010309279,29.5,0.0
2025-01-18 17:00:00,484.0,40.0,10.0,86.0,89.0,21.0,32.0,17,5,True,False,7.08,0.0,240.93092783505156,0.0,0.0
2025-01-18 18:00:00,504.0,41.0,11.0,170.0,66.0,33.5,46.0,18,5,True,False,0.01,0.0,251.4061855670103,30.6,0.3
2025-01-18 19:00:00,480.0,38.0,12.0,141.0,98.0,46.0,85.0,19,5,True,False,0.0,0.0,261.8814432989691,9.5,31.8
2025-01-18 20:00:00,494.0,36.0,10.0,166.0,67.0,32.0,80.0,20,5,True,False,0.01,0.0,272.35670103092787,21.2,23.2
2025-01-18 21:00:00,422.0,36.0,10.0,160.0,68.0,18.0,79.0,21,5,True,False,32.08,4.2,282.83195876288664,29.1,0.0
2025-01-18 22:00:00,428.0,35.0,8.0,312.0,67.0,109.0,16.0,22,5,True,False,27.17,67.9,293.30721649484536,0.0,0.0
2025-01-18 23:00:00,480.0,33.0,8.0,151.0,94.0,130.0,44.0,23,5,True,False,23.38,0.0,303.78247422680414,28.9,7.2
2025-01-19 00:00:00,432.0,33.0,7.0,106.0,31.0,20.0,78.0,0,6,True,False,0.01,0.0,314.2577319587629,0.0,31.9
2025-01-19 01:00:00,348.0,31.0,6.0,70.0,28.0,10.0,54.0,1,6,True,False,0.0,0.0,324.7329896907217,0.0,2.4
2025-01-19 02:00:00,332.0,30.0,6.0,83.0,24.0,7.0,74.0,2,6,True,False,0.0,0.0,335.2082474226804,26.8,0.0
2025-01-19 03:00:00,360.0,31.0,5.0,35.0,25.0,6.0,0.0,3,6,True,False,0.0,0.0,345.6835051546392,0.0,0.0
2025-01-19 04:00:00,352.0,31.0,4.0,33.0,24.0,8.0,7.0,4,6,True,False,0.0,0.0,356.15876288659797,0.0,0.0
2025-01-19 05:00:00,404.0,31.0,5.0,31.0,23.0,70.0,87.0,5,6,True,False,0.0,0.0,366.63402061855675,0.0,0.0
2025-01-19 06:00:00,438.0,32.0,6.0,33.0,34.0,47.0,61.0,6,6,True,False,0.0,0.0,377.10927835051547,0.0,0.0
2025-01-19 07:00:00,460.0,33.0,7.0,55.0,84.0,9.0,37.0,7,6,True,False,0.0,0.0,387.58453608247424,0.0,0.0
2025-01-19 08:00:00,398.0,37.0,10.0,109.0,109.0,19.0,10.0,8,6,True,False,0.01,0.0,398.059793814433,28.3,0.0
2025-01-19 09:00:00,378.0,40.0,12.0,184.0,73.0,39.0,64.0,9,6,True,False,0.0,0.0,408.5350515463918,0.0,24.1
2025-01-19 10:00:00,418.0,39.0,14.0,211.0,101.0,113.0,103.0,10,6,True,False,57.8,52.2,419.0103092783505,31.6,31.8
2025-01-19 11:00:00,436.0,37.0,12.0,232.0,70.0,131.0,88.0,11,6,True,False,15.58,24.9,429.4855670103093,31.2,9.5
2025-01-19 12:00:00,450.0,38.0,11.0,138.0,49.0,40.0,77.0,12,6,True,False,0.0,0.0,439.9608247422681,0.0,0.0
2025-01-19 13:00:00,434.0,37.0,11.0,113.0,50.0,33.0,102.0,13,6,True,False,0.0,0.0,450.43608247422685,29.6,8.6
2025-01-19 14:00:00,426.0,39.0,11.0,133.0,89.0,19.0,20.0,14,6,True,False,0.01,0.0,460.91134020618557,30.3,31.9
2025-01-19 15:00:00,440.0,39.0,9.0,143.0,78.0,72.0,56.0,15,6,True,False,18.28,0.0,471.38659793814435,0.0,9.5
2025-01-19 16:00:00,440.0,36.0,9.0,228.0,46.0,65.0,101.0,16,6,True,False,49.11,50.6,481.8618556701031,30.1,0.0
2025-01-19 17:00:00,440.0,38.0,9.0,88.0,65.0,58.0,61.0,17,6,True,False,0.0,23.1,492.3371134020619,0.0,0.0
2025-01-19 18:00:00,386.0,38.0,12.0,134.0,73.0,19.0,100.0,18,6,True,False,0.01,0.0,502.8123711340206,31.7,15.0
2025-01-19 19:00:00,418.0,38.0,27.0,283.0,141.0,26.0,55.0,19,6,True,False,0.0,0.0,513.2876288659794,31.4,31.6
2025-01-19 20:00:00,458.0,38.0,11.0,193.0,124.0,123.0,44.0,20,6,True,False,24.87,0.0,523.7628865979382,11.3,17.6
2025-01-19 21:00:00,476.0,36.0,10.0,231.0,65.0,109.0,77.0,21,6,True,False,57.01,36.5,534.238144329897,21.0,0.0
2025-01-19 22:00:00,520.0,34.0,10.0,166.0,69.0,76.0,59.0,22,6,True,False,0.0,43.0,544.7134020618557,31.2,0.0
2025-01-19 23:00:00,536.0,32.0,9.0,155.0,89.0,16.0,96.0,23,6,True,False,0.01,0.0,555.1886597938145,0.0,12.1
2025-01-20 00:00:00,526.0,32.0,7.0,143.0,124.0,14.0,7.0,0,0,False,False,0.0,0.0,565.6639175257733,28.2,29.0
2025-01-20 01:00:00,498.0,31.0,6.0,72.0,95.0,91.0,7.0,1,0,False,False,0.0,0.0,576.139175257732,0.0,0.0
2025-01-20 02:00:00,480.0,30.0,5.0,62.0,71.0,57.0,48.0,2,0,False,False,0.01,0.0,586.6144329896907,0.0,0.0
2025-01-20 03:00:00,478.0,30.0,5.0,31.0,69.0,10.0,91.0,3,0,False,False,0.0,0.0,597.0896907216495,0.0,0.0
2025-01-20 04:00:00,442.0,31.0,4.0,29.0,26.0,6.0,42.0,4,0,False,False,0.0,0.0,607.5649484536083,0.1,0.0
2025-01-20 05:00:00,346.0,31.0,6.0,32.0,27.0,7.0,0.0,5,0,False,False,0.0,0.0,618.0402061855671,0.1,0.0
2025-01-20 06:00:00,320.0,32.0,7.0,61.0,66.0,8.0,46.0,6,0,False,False,0.0,0.0,628.5154639175258,26.6,0.0
2025-01-20 07:00:00,402.0,33.0,12.0,94.0,115.0,12.0,78.0,7,0,False,False,49.44,0.0,638.9907216494846,0.0,0.0
2025-01-20 08:00:00,464.0,39.0,15.0,281.0,113.0,118.0,60.0,8,0,False,False,27.89,0.0,649.4659793814434,31.7,17.0
2025-01-20 09:00:00,460.0,45.0,18.0,190.0,86.0,108.0,84.0,9,0,False,False,3.54,53.7,659.941237113402,0.0,31.9
2025-01-20 10:00:00,472.0,43.0,20.0,109.0,90.0,63.0,24.0,10,0,False,False,0.01,21.7,670.4164948453608,29.5,5.4
2025-01-20 11:00:00,444.0,44.0,17.0,79.0,36.0,18.0,54.0,11,0,False,False,0.0,0.0,680.8917525773196,6.4,0.0
2025-01-20 12:00:00,430.0,45.0,14.0,112.0,39.0,29.0,103.0,12,0,False,False,0.02,0.0,691.3670103092784,22.1,0.0
2025-01-20 13:00:00,376.0,41.0,14.0,97.0,38.0,110.0,57.0,13,0,False,False,0.0,0.0,701.8422680412372,0.0,3.6
2025-01-20 14:00:00,398.0,40.0,15.0,160.0,38.0,92.0,78.0,14,0,False,False,0.02,0.0,712.3175257731959,28.7,31.9
2025-01-20 15:00:00,412.0,28.0,11.0,194.0,50.0,16.0,8.0,15,0,False,False,64.35,0.0,722.7927835051547,0.0,6.2
2025-01-20 16:00:00,388.0,19.0,11.0,151.0,82.0,15.0,53.0,16,0,False,False,0.0,0.0,733.2680412371135,28.8,0.0
2025-01-20 17:00:00,408.0,22.0,11.0,190.0,74.0,18.0,100.0,17,0,False,False,0.0,0.0,743.7432989690722,0.0,0.0
2025-01-20 18:00:00,324.0,21.0,11.0,109.0,55.0,93.0,59.0,18,0,False,False,0.02,52.6,754.2185567010309,30.4,0.0
2025-01-20 19:00:00,362.0,21.0,13.0,124.0,41.0,59.0,103.0,19,0,False,False,0.01,23.7,764.6938144329897,0.0,19.4
2025-01-20 20:00:00,330.0,18.0,12.0,207.0,48.0,25.0,3.0,20,0,False,False,0.0,0.0,775.1690721649485,30.4,31.8
2025-01-20 21:00:00,330.0,16.0,11.0,241.0,112.0,33.0,57.0,21,0,False,False,59.9,0.0,785.6443298969073,31.2,9.4
2025-01-20 22:00:00,474.0,14.0,9.0,161.0,91.0,37.0,73.0,22,0,False,False,16.02,0.0,796.119587628866,0.0,0.1
2025-01-20 23:00:00,494.0,14.0,9.0,158.0,62.0,71.0,76.0,23,0,False,False,0.0,13.1,806.5948453608248,29.8,0.0
2025-01-21 00:00:00,524.0,14.0,7.0,98.0,53.0,39.5,68.0,0,1,False,False,0.0,57.6,817.0701030927836,0.0,18.8
2025-01-21 01:00:00,352.0,12.0,6.0,115.0,52.0,8.0,0.0,1,1,False,False,0.0,0.0,827.5453608247424,6.6,24.5
2025-01-21 02:00:00,404.0,12.0,5.0,157.0,50.0,7.0,38.0,2,1,False,False,0.0,0.0,838.020618556701,20.5,0.0
2025-01-21 03:00:00,418.0,11.0,5.0,47.0,34.0,6.0,60.0,3,1,False,False,0.0,0.0,848.4958762886598,0.0,0.0
2025-01-21 04:00:00,340.0,11.0,5.0,31.0,24.0,6.0,50.0,4,1,False,False,0.01,0.0,858.9711340206186,0.0,0.0
2025-01-21 05:00:00,374.0,11.0,6.0,32.0,24.0,6.0,43.0,5,1,False,False,0.0,0.0,869.4463917525774,0.0,0.0
